transaction_amount,account_age_days,transaction_hour,previous_transactions,device_type,location_match,amount_vs_average,is_new_device,is_fraud
580.16,343,19,87,0,0,0.82,0,0
4416.95,580,1,69,1,1,7.44,0,1
2077.05,783,1,10,1,1,9.5,0,1
1939.44,321,21,26,0,1,7.04,0,0
3300.15,822,23,47,1,1,8.38,1,0
2212.96,532,22,23,1,0,4.91,0,0
3242.93,492,19,17,0,1,3.26,0,0
311.92,612,17,26,1,1,6.79,1,0
4069.55,252,19,53,0,1,4.97,0,0
4702.82,173,20,54,1,0,8.96,0,0
3245.58,875,13,20,0,1,9.75,1,0
4773.06,201,14,58,0,1,8.22,0,0
761.4,217,11,33,1,1,9.93,0,0
2389.69,376,10,96,0,1,3.55,0,0
3011.02,11,10,57,0,1,8.97,0,0
2910.77,1036,6,47,0,1,3.37,0,0
2010.3,892,11,53,1,1,1.27,0,0
1693.73,435,15,17,1,0,6.25,0,0
638.49,818,4,2,0,1,4.6,0,0
1961.75,931,1,23,0,0,9.22,1,0
817.49,691,21,0,1,1,4.97,0,0
3673.16,855,15,5,1,1,9.28,0,0
1048.11,784,22,18,0,0,0.88,0,1
297.53,319,14,85,0,1,8.32,1,0
2764.07,844,10,42,0,1,7.62,0,0
2978.17,621,5,7,1,1,7.23,0,0
4360.21,785,12,68,1,1,3.62,0,0
2887.02,397,18,51,0,1,7.86,1,0
1730.68,1082,9,72,1,1,4.88,1,1
4016.04,460,23,46,0,1,7.18,0,0
2703.69,61,18,84,0,1,5.57,0,0
401.01,369,4,27,2,0,1.66,0,0
2831.42,719,20,45,1,0,0.74,0,0
4540.55,546,6,3,1,0,3.73,0,0
1984.58,1041,10,87,0,1,9.33,0,0
1485.15,496,13,7,0,1,5.34,1,0
721.63,497,22,60,1,1,8.04,1,0
761.47,505,20,16,1,1,5.8,0,0
2166.69,969,15,33,0,1,9.58,0,0
2980.42,1093,17,19,0,1,3.76,0,0
407.67,161,20,79,1,1,0.66,0,0
4698.15,718,22,73,2,1,7.83,0,0
3776.89,993,22,33,1,0,7.08,0,1
2935.19,269,3,42,1,1,5.32,0,1
4143.05,699,0,9,0,1,3.33,1,0
405.53,865,21,93,1,1,1.96,1,0
2386.81,350,14,29,1,1,4.87,1,0
3152.32,110,13,24,0,1,6.7,0,0
4144.12,407,18,56,1,1,5.83,0,0
3918.43,650,4,62,2,1,4.43,1,1
1388.96,51,3,70,0,0,5.44,0,0
4704.7,1092,12,46,1,1,1.17,0,0
626.11,596,17,83,1,1,6.99,1,0
4376.29,979,11,80,1,1,7.37,0,0
4854.85,1066,22,2,1,0,0.21,1,0
889.88,731,20,45,0,1,2.78,0,0
3611.72,57,14,35,1,1,1.01,0,0
206.23,738,22,25,0,0,9.98,0,0
2030.09,196,8,9,1,1,5.97,0,1
2583.84,1086,3,33,0,1,4.71,0,0
2905.32,112,4,77,0,1,4.68,0,0
4680.01,765,8,7,0,0,9.65,0,1
3362.89,711,12,54,0,1,6.63,1,0
2408.98,948,9,90,0,0,1.77,0,0
4049.33,26,15,9,0,1,4.54,0,1
4752.91,410,12,56,1,1,7.76,0,0
115.22,758,3,78,1,0,4.29,1,0
4912.69,531,20,85,2,1,3.16,0,0
435.23,749,12,44,1,1,9.91,1,0
4072.86,246,20,49,1,1,9.36,0,0
1405.27,662,7,63,0,1,9.42,0,0
665.24,909,12,94,1,1,1.4,0,0
2202.08,396,14,1,1,0,2.42,0,0
3221.56,522,19,44,0,0,4.48,0,0
1907.85,926,19,94,1,1,8.34,0,0
277.55,264,12,61,0,0,7.39,0,1
2999.31,790,22,13,2,0,8.51,0,0
4512.5,172,4,73,1,1,9.22,0,0
1919.16,265,21,93,2,0,7.83,1,1
1085.58,1050,21,99,0,0,2.69,0,0
2215.67,476,5,14,0,0,2.93,0,1
246.57,356,4,13,2,0,3.59,0,0
4103.34,1050,12,30,0,1,3.1,0,0
4132.57,34,4,28,0,0,2.57,1,0
2942.06,264,12,26,1,1,7.55,0,0
1768.75,816,23,84,1,1,0.44,0,0
3999.92,875,19,8,0,1,7.31,0,0
2775.66,754,22,19,0,0,8.25,0,0
4130.53,566,7,98,1,1,0.75,0,0
3159.14,462,8,57,0,1,0.71,0,0
3923.11,655,20,78,0,0,2.93,0,0
2994.82,81,18,87,1,0,2.16,0,0
2073.63,757,19,48,1,1,5.85,0,0
4789.94,870,14,56,1,1,6.79,0,1
2707.86,1070,21,15,0,1,6.38,0,0
3027.42,599,9,99,1,1,3.64,0,0
1106.34,807,10,74,2,0,5.03,0,0
3130.13,1077,4,7,1,1,6.44,0,0
2860.18,984,8,66,0,0,1.28,0,0
928.27,704,10,18,2,1,2.37,0,0
302.64,476,18,66,1,0,8.92,0,1
3023.77,592,1,35,1,0,3.49,0,0
3819.64,16,5,88,0,1,8.03,0,0
2619.39,487,22,59,1,1,2.58,0,0
1137.73,706,20,35,2,1,0.51,0,0
3334.28,620,0,10,1,1,5.05,0,0
405.13,1019,2,50,0,0,8.94,0,0
2211.96,777,2,79,0,1,8.21,0,0
821.02,447,13,54,0,1,2.6,0,0
926.37,290,19,53,0,1,9.11,0,0
1015.46,209,21,16,1,1,4.85,1,0
1936.6,413,4,61,0,0,0.59,0,1
260.5,677,16,41,0,0,0.38,0,0
1991.98,664,14,23,0,1,4.9,0,0
2560.98,290,5,16,0,1,5.51,1,0
2419.05,151,13,47,1,0,0.89,0,0
1917.01,855,13,83,1,1,9.23,0,0
4196.54,608,16,85,1,1,7.21,1,0
730.91,370,7,69,0,1,8.03,0,0
2530.96,705,7,6,1,0,5.88,0,0
314.9,826,18,13,0,0,6.67,0,0
360.42,1005,8,10,0,0,3.94,0,0
2871.46,377,10,11,1,1,6.83,0,0
2832.26,973,12,4,1,0,9.78,0,0
4390.78,118,12,4,0,1,6.51,0,0
2791.58,1029,23,19,0,0,3.48,0,0
4799.16,444,18,53,1,1,2.92,1,0
248.23,755,20,54,1,1,9.64,0,0
494.55,640,18,57,0,0,1.93,0,0
225.11,124,4,78,1,1,8.08,0,0
930.46,658,15,89,2,1,4.71,0,0
2708.64,822,8,96,0,1,4.49,1,0
3229.63,664,19,29,0,1,7.5,0,0
232.7,360,21,23,0,1,1.57,0,0
4730.12,623,2,86,1,1,4.72,0,0
4211.62,1081,18,72,0,1,0.45,0,0
1486.58,919,4,2,2,1,6.74,0,0
390.55,452,7,99,1,0,0.68,0,1
853.59,120,13,47,0,1,0.96,0,0
639.09,582,23,70,0,1,8.46,1,0
620.8,99,2,21,1,1,4.49,0,1
2595.22,514,23,13,0,0,2.09,0,0
1233.01,664,12,47,2,1,5.97,0,0
1793.91,401,10,28,0,1,5.24,0,0
4947.58,365,7,49,0,1,4.17,0,0
3423.15,581,18,79,1,1,9.06,0,0
4745.16,621,9,97,0,1,7.52,1,0
717.07,828,17,9,1,1,1.6,1,0
1913.79,247,17,70,0,1,5.75,0,0
2775.89,434,6,88,1,1,0.98,0,0
388.41,615,15,26,1,1,2.52,1,0
25.92,943,5,78,1,0,9.11,0,0
3353.82,963,15,95,1,0,4.67,0,0
3210.89,624,15,27,0,1,8.93,0,0
2056.89,321,22,8,0,1,1.74,0,0
2450.77,856,23,70,0,1,2.13,0,0
2080.14,62,0,79,0,1,3.59,0,0
124.91,300,23,25,2,1,3.73,0,0
1680.18,403,18,98,0,1,7.48,0,0
889.53,955,2,80,1,1,6.03,0,0
496.63,253,5,86,0,1,5.58,1,0
4783.82,478,3,7,1,1,6.06,1,1
2998.8,160,3,1,1,0,7.35,0,1
3644.64,961,3,94,0,0,8.94,0,0
1580.24,205,9,56,1,1,4.21,0,0
1968.77,858,8,51,0,1,8.05,0,0
1188.44,760,7,57,0,0,5.0,0,0
489.34,721,18,95,1,1,7.25,1,0
899.26,1041,16,92,0,1,8.76,0,0
3988.58,68,16,2,1,1,0.42,0,1
3389.34,133,0,7,0,0,5.51,0,1
2736.91,919,19,58,1,1,9.89,0,0
2378.07,430,13,1,0,0,5.01,0,0
4612.56,308,21,94,1,0,8.66,0,0
368.31,650,19,61,2,0,1.94,0,0
1406.6,412,10,48,0,1,6.08,0,0
1752.94,97,2,19,0,0,8.72,1,0
3913.22,1051,23,28,1,0,4.37,0,0
4962.61,1084,7,16,0,0,4.92,0,0
1207.15,202,21,73,1,1,0.91,1,1
4372.17,762,9,21,2,1,0.52,0,0
4153.96,874,16,5,1,0,4.74,0,1
1127.16,581,7,61,0,1,8.45,0,1
1999.67,370,21,97,0,1,9.32,0,0
2051.32,533,0,30,0,0,6.62,0,0
4891.21,899,19,61,0,0,8.28,0,0
908.56,607,20,11,0,0,7.38,0,0
3996.79,873,6,11,1,1,7.04,0,0
1674.29,770,23,62,0,1,7.71,0,0
3655.7,834,8,15,2,0,5.1,0,1
2102.95,999,11,24,1,0,4.63,0,0
2893.91,938,21,21,2,1,1.68,0,0
4163.9,236,8,90,0,1,8.45,0,0
4021.81,162,19,87,1,1,0.54,0,0
4332.78,554,23,75,0,0,2.75,0,0
302.79,788,2,17,0,1,5.25,0,0
3461.79,1092,3,44,1,0,9.72,0,1
704.24,559,9,79,1,1,7.88,0,0
2082.01,261,3,67,0,0,3.75,0,0
2745.2,217,21,11,0,0,7.17,0,0
2016.68,805,8,48,0,1,9.32,0,0
2600.46,201,21,32,1,1,5.43,0,1
4982.65,402,0,85,2,1,4.67,1,0
680.41,275,4,62,0,0,5.57,1,0
3378.9,206,8,17,0,1,3.18,0,0
1983.02,1064,4,53,2,1,9.08,0,1
669.38,867,5,96,0,1,7.99,1,0
797.89,93,18,26,1,1,7.08,0,1
4746.62,1066,7,82,0,0,5.93,0,0
4398.61,379,9,77,0,1,9.7,1,1
4535.67,65,10,24,1,1,3.05,0,0
4957.71,365,12,33,1,1,2.9,0,0
1045.54,821,19,87,0,1,2.5,0,0
1780.42,1048,3,59,0,1,7.44,0,0
3347.75,540,10,53,0,1,7.99,1,1
2421.59,1086,11,86,1,1,6.01,0,0
2094.86,491,4,4,1,1,6.55,0,1
1792.27,229,9,35,1,1,3.55,0,0
2970.93,1044,23,53,0,1,0.49,0,1
2880.09,3,6,87,1,1,2.61,0,0
811.48,911,20,35,0,0,5.88,0,0
2361.34,307,8,68,0,0,8.15,0,1
2769.59,432,8,38,1,1,7.79,1,0
2853.58,136,9,69,0,0,1.88,0,1
1054.49,515,9,99,0,1,0.61,0,0
3712.65,193,1,3,0,1,8.52,0,0
130.87,873,3,73,1,1,0.85,0,0
1777.39,666,7,64,1,1,3.99,0,0
3902.16,209,13,84,0,1,1.03,0,1
2821.65,952,16,39,1,1,5.68,0,0
1309.51,1058,12,36,1,1,3.7,0,0
3476.29,649,20,66,1,1,2.1,0,0
2839.12,120,23,30,0,0,5.99,0,0
3982.24,627,17,90,0,1,3.7,0,0
3676.45,525,17,80,0,0,1.75,1,0
3052.49,769,12,86,1,1,7.03,0,1
2443.45,512,7,76,1,1,8.38,0,0
670.24,47,11,46,2,1,2.81,1,0
1310.36,772,22,26,0,0,1.95,0,0
2098.4,740,23,50,0,1,0.84,0,0
2998.5,522,20,19,0,1,5.33,0,0
2570.97,134,0,12,0,1,8.33,0,0
1444.48,248,19,62,1,1,2.58,1,0
37.29,436,17,43,2,1,4.66,1,0
2483.71,686,2,23,1,0,1.69,0,0
1431.7,586,11,2,1,1,4.1,0,0
3674.37,351,18,9,1,1,0.25,1,0
124.61,143,12,64,0,1,9.12,0,1
2926.21,967,9,48,1,1,6.8,0,0
4707.66,804,14,57,1,0,3.39,0,0
876.17,718,19,76,0,1,8.82,1,0
2360.89,643,1,77,1,0,1.91,1,1
461.65,501,18,96,1,1,0.88,1,0
3130.28,370,2,1,0,0,9.43,0,1
2754.91,787,13,65,0,0,3.16,0,0
2039.79,739,6,30,0,1,9.37,0,0
2609.28,950,7,67,0,1,6.41,0,1
4483.39,522,10,97,0,1,9.8,0,0
985.49,489,21,82,1,0,7.56,0,1
117.71,397,19,36,0,1,1.14,0,0
4309.02,896,5,72,1,1,8.54,0,0
2887.7,355,10,23,2,0,1.56,0,0
4453.84,947,16,76,1,0,6.95,0,0
2986.74,288,9,43,1,0,5.05,0,0
4051.75,998,23,93,1,1,7.11,0,0
2151.22,536,16,82,1,1,7.67,0,0
3750.55,851,20,40,0,1,8.06,0,0
4565.64,838,1,73,0,0,8.37,0,0
2862.75,168,5,50,1,0,8.49,0,0
908.02,950,4,41,1,1,4.18,0,1
1347.64,621,3,77,2,1,8.9,1,1
997.23,428,1,39,1,1,7.22,0,1
1238.05,490,11,47,1,1,8.41,0,0
1535.55,355,2,83,0,1,9.89,0,0
2777.89,196,5,3,1,1,1.25,0,0
2942.02,545,23,59,2,1,3.77,0,0
2135.37,717,13,38,0,1,8.08,0,1
3079.03,824,7,4,0,0,0.95,1,1
412.47,932,20,95,0,1,5.45,1,0
443.5,1003,20,5,1,1,8.6,1,0
863.29,659,13,13,0,1,0.29,1,0
2592.8,939,2,69,1,1,9.4,0,0
1073.9,780,15,77,0,0,9.78,0,0
1420.01,11,14,11,0,0,3.29,0,0
2004.56,396,6,61,2,1,7.69,0,0
4060.27,731,14,26,0,0,1.36,0,0
74.24,409,12,53,0,1,7.75,1,0
3248.65,362,5,89,0,1,4.87,0,0
3346.04,1027,14,11,1,1,8.62,0,0
3994.29,84,16,7,0,1,2.2,0,0
4664.1,156,3,73,1,1,6.76,0,0
105.59,707,21,15,2,1,7.88,0,0
773.15,472,21,51,0,0,2.1,1,0
4431.43,619,13,25,0,1,8.2,0,0
2295.3,134,14,7,0,1,9.58,0,0
2825.13,788,11,44,1,1,6.2,1,0
3316.82,907,18,92,0,1,7.87,0,0
3396.94,864,21,83,1,0,5.37,0,0
4659.04,667,9,80,2,1,6.02,0,0
4984.76,277,5,18,0,0,0.23,0,0
3602.19,882,8,16,1,0,5.29,1,0
1439.67,13,1,64,0,0,5.8,0,0
4399.36,342,3,28,1,0,6.73,0,0
250.86,35,8,13,0,1,1.78,0,0
1159.25,559,14,16,1,0,2.49,0,1
4487.44,405,12,12,1,0,7.58,0,0
1284.68,658,19,92,0,0,1.76,0,0
1107.15,159,7,97,1,1,4.22,0,0
694.94,956,18,90,1,1,2.58,0,0
4296.26,549,18,62,0,1,5.5,0,0
2502.79,985,15,32,2,1,9.87,0,0
3376.09,279,10,28,0,1,8.54,1,0
1199.14,479,9,36,1,1,2.77,0,0
3791.41,111,7,82,0,1,3.75,0,1
3801.23,431,0,45,1,0,9.19,0,0
1566.43,542,9,23,0,1,8.99,0,0
2056.36,360,17,13,0,1,1.69,0,0
1052.4,372,2,4,0,1,8.31,0,0
4882.92,1039,10,52,1,1,3.05,0,0
3229.78,955,17,87,1,0,5.48,0,1
4673.05,259,2,97,1,1,0.15,0,0
1520.41,778,7,94,1,1,9.99,1,0
3910.55,120,13,29,2,0,7.63,1,0
3830.46,976,5,59,1,0,2.49,0,0
3459.82,913,14,72,1,1,6.87,0,0
4828.37,723,13,90,0,0,3.0,0,0
1970.81,523,6,27,1,0,0.99,0,0
657.93,325,9,25,1,0,4.31,1,0
3360.19,1074,14,17,0,0,6.18,0,0
3647.9,69,9,35,1,0,0.99,0,0
2877.43,391,21,7,2,1,5.23,0,0
1038.06,383,16,17,0,0,5.2,0,1
2524.76,16,18,83,0,1,6.32,0,0
1564.39,846,16,57,0,0,2.52,0,0
2140.2,869,11,31,0,1,0.3,0,0
3227.87,568,14,92,0,1,3.32,0,0
3727.35,132,11,48,0,1,4.05,0,0
1164.96,273,8,47,0,1,6.39,0,0
2029.6,484,4,81,1,1,9.31,0,0
1349.46,550,3,70,0,1,2.11,0,0
997.16,357,11,64,0,1,6.9,0,0
3918.02,1072,15,91,0,0,1.06,0,0
4546.72,1034,8,32,0,1,1.99,0,1
1854.31,233,2,49,2,1,5.14,0,0
3757.64,36,20,3,1,1,7.11,0,0
4485.49,413,2,83,1,1,8.6,0,0
4231.39,1028,17,35,0,1,7.46,0,0
918.15,44,16,94,1,0,0.25,0,0
4781.68,568,9,27,0,1,6.87,0,0
1886.5,740,1,2,0,1,8.26,0,0
1699.51,114,23,5,0,1,5.3,0,0
316.84,397,10,44,2,1,9.66,0,0
2433.44,466,23,22,0,1,0.14,1,0
549.52,847,2,6,1,0,8.2,0,0
1246.46,502,22,60,0,1,3.41,0,0
1588.13,441,22,99,0,1,6.54,0,0
4045.09,69,1,64,1,1,6.97,0,1
4378.07,326,8,5,0,1,3.13,0,0
1515.82,67,18,23,2,1,9.95,0,0
4294.2,304,1,36,0,1,1.12,0,1
4286.87,972,18,44,0,1,1.65,0,0
3824.43,484,1,50,1,1,8.93,0,0
737.74,929,14,99,1,0,1.28,0,0
3453.16,149,23,87,0,1,3.87,1,0
4725.4,1051,20,44,1,1,7.36,0,0
3414.29,987,2,62,1,1,7.94,0,1
1661.43,584,4,28,0,0,9.55,1,1
2505.39,248,10,95,2,1,7.92,0,0
3230.4,702,23,24,0,1,8.46,0,0
2555.3,96,6,9,0,1,9.5,0,0
604.16,282,5,34,1,1,5.58,0,0
1563.76,322,13,54,0,1,3.5,0,0
4012.97,529,0,24,1,1,7.64,1,1
4307.78,263,16,90,0,1,1.72,0,1
690.81,580,16,44,0,1,0.78,1,0
4762.17,294,13,95,2,0,7.87,0,1
1647.47,395,9,11,1,1,9.51,0,0
3313.26,513,7,3,1,1,4.48,0,0
3760.37,921,7,89,0,1,1.7,1,0
4060.67,810,13,66,0,1,5.02,0,0
4729.02,920,6,16,1,0,3.99,1,0
1568.03,693,5,72,1,0,3.79,0,1
4293.24,235,3,92,0,1,6.32,0,0
662.78,952,0,64,0,1,1.83,0,0
3526.68,1032,14,81,0,0,3.87,0,0
3711.18,539,14,52,0,1,8.7,0,0
3390.23,820,0,83,1,1,7.32,0,1
1265.31,272,19,56,0,1,0.65,0,0
4365.85,1029,2,97,0,1,5.19,0,1
848.45,593,22,27,0,1,1.0,1,0
272.91,976,4,98,0,0,9.58,0,0
3588.74,115,4,15,0,1,2.52,0,0
2380.0,263,3,20,1,1,9.33,0,0
4246.24,207,16,76,1,1,8.36,1,1
1920.07,303,20,98,0,0,5.56,1,0
845.55,112,19,41,1,1,3.43,0,0
4183.03,185,13,53,1,1,8.59,0,0
2746.8,901,7,31,0,1,1.61,0,0
950.03,221,1,37,0,0,1.88,0,0
3603.32,1094,7,69,0,1,2.32,1,0
2558.01,898,0,37,0,0,6.02,1,0
3023.54,1094,3,53,1,1,3.21,0,0
2307.19,622,18,59,0,1,9.89,1,0
4144.4,427,4,76,2,1,2.03,0,0
4148.67,644,4,76,1,1,8.08,0,0
3548.4,568,20,46,0,1,1.05,0,0
531.48,443,19,11,1,1,3.6,0,0
4195.08,601,23,52,0,0,2.51,0,0
3356.71,504,18,32,0,0,9.77,0,1
3486.64,131,11,27,1,1,0.35,0,0
1818.1,218,19,2,0,1,7.24,0,0
4397.0,688,0,81,0,0,2.55,1,0
3628.23,171,6,25,1,1,8.13,0,0
567.39,612,16,53,1,1,3.18,0,0
2041.85,992,1,39,0,1,1.95,0,1
4432.47,57,10,65,0,0,6.96,0,0
240.75,246,6,67,1,1,2.65,0,0
4807.28,144,16,91,1,1,4.91,0,0
3397.42,1075,2,91,0,1,1.4,0,1
3158.72,368,21,88,2,1,7.27,0,0
1356.44,218,5,89,1,1,4.13,0,0
1247.71,616,21,46,1,1,1.49,0,0
4710.58,442,10,1,2,1,7.44,0,0
1494.87,841,17,41,2,1,1.12,0,0
3878.65,956,17,33,0,1,5.79,0,0
1968.64,699,21,93,0,1,6.11,0,0
700.57,876,9,20,1,0,9.31,0,0
58.52,776,4,43,2,0,1.59,0,0
2723.57,762,22,86,1,1,6.57,0,0
4879.02,945,22,96,0,0,3.87,0,1
1848.84,923,20,1,1,1,4.07,0,0
1789.18,935,23,90,0,1,5.07,0,0
1723.74,25,21,58,2,1,2.41,0,0
2605.12,806,14,85,0,0,4.67,0,0
2206.12,764,20,97,2,1,6.9,0,1
4400.17,1084,19,15,0,1,4.63,0,0
2530.08,434,22,19,2,1,0.52,1,0
2541.25,879,3,25,0,1,2.65,0,0
696.17,1090,20,15,1,1,3.58,0,0
4913.78,910,20,69,2,1,3.61,0,0
1253.61,565,0,22,1,0,0.9,0,0
371.45,106,14,41,1,1,4.55,0,0
3317.42,96,16,36,0,1,6.95,0,1
2978.86,168,18,71,0,1,0.58,0,0
2078.65,42,13,5,1,0,7.53,1,1
2113.85,104,18,36,0,1,9.56,1,0
3926.39,520,17,21,1,1,0.19,0,0
982.58,282,1,5,1,1,2.02,1,0
4102.17,1067,5,31,0,1,5.48,0,0
3245.49,947,12,16,0,0,2.26,0,0
2097.75,749,16,37,0,1,7.67,0,0
2292.85,831,5,16,0,1,3.19,0,0
1286.95,49,20,36,2,0,3.01,0,0
3761.81,115,21,22,1,0,0.11,0,0
2566.81,503,4,48,0,1,2.77,0,0
1607.67,986,6,60,0,0,2.25,0,1
2982.27,71,0,48,1,1,3.5,0,0
4978.69,1012,12,60,0,1,1.56,1,0
2179.14,67,18,76,0,1,5.99,1,0
4603.85,967,21,31,0,1,2.46,0,0
1728.36,181,0,85,1,1,8.33,0,0
278.39,613,12,62,0,0,2.92,0,0
1025.19,697,10,6,0,1,2.19,0,0
2096.38,603,6,21,2,1,0.66,1,0
1102.08,248,19,84,0,1,7.43,0,1
6.13,359,2,5,1,0,5.13,0,1
4575.43,249,0,60,0,0,1.23,0,1
4220.18,638,7,13,0,1,2.29,0,0
3712.75,950,16,15,0,1,9.99,0,0
843.23,663,12,2,0,1,8.08,0,0
606.22,176,13,8,0,1,3.56,0,0
342.69,723,4,46,0,1,5.47,0,0
3621.53,426,23,84,0,0,4.22,0,0
4644.4,771,21,93,0,1,0.46,0,1
2155.53,703,22,93,1,1,7.81,0,0
600.11,81,23,41,1,0,7.2,0,0
2564.4,927,5,41,1,0,4.15,0,0
1747.42,138,21,95,1,1,8.47,0,1
1877.25,470,5,22,2,1,5.39,0,0
3108.55,350,20,2,0,0,0.75,0,1
3595.0,310,7,0,0,1,2.67,0,1
557.46,1044,12,66,0,0,4.67,0,0
182.77,1002,17,70,1,0,1.12,0,0
4971.68,269,22,2,1,1,5.75,1,0
1167.48,1027,3,99,1,0,1.29,1,0
273.88,770,16,48,0,1,2.09,1,0
953.43,16,4,66,1,1,8.95,1,1
199.59,606,2,54,0,0,10.0,0,0
1962.1,813,3,3,0,1,5.55,1,0
4013.0,482,22,30,1,1,6.23,0,0
1709.52,895,4,65,0,1,7.99,0,0
2223.7,269,13,77,0,1,6.99,0,0
3379.56,414,14,63,1,1,1.91,0,1
2546.93,25,19,30,1,0,4.18,1,0
4307.92,316,16,62,0,0,5.4,0,0
4330.85,571,5,65,0,1,3.66,0,0
54.5,725,9,30,2,0,1.84,0,0
3891.34,1008,21,46,0,1,7.39,0,0
2306.36,389,22,21,0,0,2.07,1,0
4944.26,722,15,73,0,1,2.68,1,1
2418.74,444,16,93,1,0,2.94,0,0
4934.55,999,13,96,0,1,1.7,0,0
3774.07,1081,19,82,0,1,8.51,0,1
1246.78,697,11,45,0,0,6.15,1,0
2694.28,971,8,88,0,1,8.36,0,0
4960.72,721,14,57,0,1,4.99,0,0
4288.37,368,11,60,1,1,5.24,0,0
491.35,342,13,45,2,0,6.2,0,0
3533.33,304,21,0,2,1,3.77,0,0
1731.17,764,17,95,1,1,5.02,1,0
39.88,816,19,24,1,0,5.51,0,0
2020.39,112,5,60,1,1,9.54,1,0
1177.6,878,3,80,1,0,8.84,0,0
4095.25,1030,22,13,1,1,1.38,0,0
1689.97,930,11,44,0,1,0.51,0,0
4138.48,703,12,76,0,1,6.84,0,0
7.99,846,18,38,2,1,0.59,0,0
1542.56,944,21,65,2,1,0.7,0,0
1209.62,279,12,31,1,1,1.68,0,0
1171.67,382,11,95,2,1,3.58,0,0
345.59,13,19,57,1,1,4.41,0,0
939.69,303,2,55,1,1,5.24,0,0
2779.97,160,2,5,0,1,9.92,0,0
1460.35,154,13,88,1,0,3.91,0,0
2089.89,754,17,66,1,1,2.5,0,0
1887.45,181,18,81,2,1,5.79,0,0
4380.15,377,9,49,0,0,2.23,0,0
4526.97,776,16,37,1,1,9.41,1,0
2467.32,16,14,2,1,1,2.67,0,0
1654.13,253,18,4,0,1,9.9,0,0
538.47,1084,8,23,0,1,4.24,0,0
4767.25,31,3,53,1,0,8.15,0,0
305.83,1045,14,33,0,1,6.52,0,0
1491.76,731,18,38,1,1,9.34,0,1
1493.84,289,15,87,0,1,6.29,0,0
1605.4,498,7,99,0,1,5.85,1,1
825.61,548,16,91,0,0,6.56,1,0
3916.89,961,20,47,0,0,7.89,0,0
616.88,132,0,48,0,1,9.0,1,0
3176.36,858,6,33,2,0,2.74,0,0
623.61,521,20,79,0,1,2.09,0,0
357.33,30,17,99,2,1,0.44,0,0
4547.6,627,11,6,2,1,3.76,1,0
954.69,4,15,17,2,1,8.48,1,0
4107.14,509,0,69,0,1,0.79,0,0
2725.43,16,14,91,1,0,5.43,0,0
393.89,997,6,33,0,1,6.98,1,0
4777.46,956,16,50,0,1,8.38,0,0
1238.57,263,2,92,1,1,5.88,0,0
4298.93,1089,10,67,0,1,1.94,0,0
848.21,265,5,13,2,1,9.65,0,0
4270.44,378,5,68,1,0,1.04,0,0
71.08,963,14,88,0,0,7.71,0,0
2561.34,476,6,7,0,1,0.96,0,0
3848.37,329,10,14,1,0,1.52,1,0
4674.3,438,16,82,1,1,8.99,0,0
4546.46,16,22,58,1,1,7.56,0,0
4099.03,868,17,10,0,0,3.72,1,0
4441.52,511,21,19,0,0,6.42,1,1
1000.1,984,23,54,0,1,4.63,0,0
1424.5,581,20,35,0,0,0.76,0,0
1448.4,6,18,81,0,1,7.24,0,0
1888.38,1019,7,13,0,1,7.66,0,0
1969.64,807,23,57,0,1,8.84,1,1
2725.05,619,19,37,1,1,5.45,0,0
803.6,405,7,88,1,1,6.76,0,0
3457.78,997,20,79,0,1,4.44,0,0
841.99,594,10,81,1,1,3.26,1,0
1554.99,566,20,0,1,1,4.18,0,0
2519.21,752,2,64,1,0,9.13,0,0
3983.22,12,22,0,1,0,1.73,0,1
3698.65,165,13,84,0,1,2.56,0,0
3229.44,878,8,59,0,1,6.1,1,0
783.09,78,0,24,0,1,1.25,0,0
2737.49,614,0,90,0,1,8.93,0,0
441.8,869,11,9,1,1,0.57,1,0
1889.93,812,10,49,1,1,7.58,0,0
2070.52,1072,20,11,0,1,3.8,0,0
203.86,767,0,91,1,1,0.61,0,0
1373.57,82,19,31,1,1,8.44,0,0
4778.47,209,11,32,0,0,6.44,0,0
4768.39,522,16,71,2,1,0.19,0,0
1764.87,1053,14,25,0,1,2.75,0,0
220.29,994,1,41,2,1,3.59,0,0
899.58,465,17,49,0,1,3.29,0,0
1964.13,628,15,60,0,1,5.03,0,1
4739.16,781,3,40,1,0,5.32,0,0
710.29,559,7,56,2,0,4.03,0,0
3818.76,960,1,1,0,1,3.38,0,1
547.87,91,13,98,1,1,5.09,1,0
4906.38,1077,14,97,1,0,0.43,0,0
1911.17,860,8,69,0,1,6.49,0,1
3877.3,556,1,30,0,1,6.1,1,0
1716.24,156,16,22,0,0,2.86,0,0
3140.21,2,9,75,0,1,1.88,0,0
964.12,825,8,53,1,1,0.82,0,0
734.37,802,1,27,2,1,5.91,0,0
4690.63,983,23,78,1,1,5.73,1,1
4588.65,1082,18,18,2,1,5.38,0,0
4437.91,493,16,75,0,1,9.86,0,1
3129.04,669,10,47,0,1,5.36,0,0
4042.3,1059,16,1,1,1,7.25,1,0
349.84,75,9,10,1,0,1.22,0,0
1677.27,944,17,43,0,1,3.06,0,0
1571.95,371,22,58,0,0,2.83,1,0
3180.05,587,5,58,1,1,5.8,0,0
1783.01,329,15,37,0,1,3.38,0,0
746.79,590,17,24,0,1,6.45,1,0
2984.35,777,19,20,1,0,6.93,0,0
